Year,Species Group,Species Name,Pounds,Value
1982,Roundfish,"Greenling, kelp",1477.0,449.0
1982,Roundfish,Silversides,80409.0,13270.0
1982,Flatfish,"Sole, English",3223092.0,957350.0
1982,Sharks,"Shark, bigeye thresher",36267.0,14280.0
1982,Roundfish,"Bass, rock",,
1982,Roundfish,"Tomcod, Pacific",,
1982,Tunas,"Tuna, albacore",9439243.0,5951567.0
1982,Other Invertebrates,Sea stars,,
1982,Shrimp/prawns,"Shrimp, brine",,
1982,Rockfish,"Rockfish, pink",,
1982,Flatfish,"Halibut, California",1212312.0,1745829.0
1982,Roundfish,Dolphin (fish),2503.0,943.0
1982,Roundfish,"Smelts, true",222413.0,24808.0
1982,Flatfish,"Sanddab, Pacific",,
1982,Roundfish,"Smelt, night",11235.0,2779.0
1982,Rockfish,"Rockfish, copper (whitebelly)",10251.0,4442.0
1982,Rockfish,"Rockfish, Pacific ocean perch",55640.0,10595.0
1982,Rockfish,"Rockfish, canary",,
1982,Freshwater species,Sucker,,
1982,Roundfish,Carp,5649.0,3946.0
1982,Rockfish,"Rockfish, vermilion",1949.0,1044.0
1982,Other Invertebrates,Sea hare,,
1982,Flatfish,"Sole, fantail",2129.0,737.0
1982,Roundfish,Cabezon,63777.0,10038.0
1982,Roundfish,"Seabass, white",70717.0,126600.0
1982,Rockfish,"Rockfish, brown",322638.0,77328.0
1982,Roundfish,"Anchovy, northern",92923977.0,2108422.0
1982,Bivalves,"Scallop, rock",,
1982,Lobster,"Lobster, California spiny",524154.0,1881172.0
1982,Roundfish,"Whitefish, ocean",1441.0,576.0
1982,Roundfish,Opah,69341.0,25507.0
1982,Shrimp/prawns,"Shrimp, bay",,
1982,Rockfish,"Rockfish, group red",250749.0,97680.0
1982,Other Mollusks,"Mollusk, unspecified",2968.0,2872.0
1982,Bivalves,"Oyster, giant Pacific",,
1982,Roundfish,"Sculpin, yellowchin",,
1982,Roundfish,"Whiting, Pacific",2251253.0,180816.0
1982,Rockfish,"Rockfish, yellowtail",289295.0,73962.0
1982,Sharks,"Shark, Pacific angel",318916.0,104923.0
1982,Flatfish,"Flounder, starry",2550.0,658.0
1982,Billfishes,Sailfish,,
1982,Flatfish,"Flounder, unspecified",449657.0,128630.0
1982,Flatfish,"Sole, rex",1471599.0,483386.0
1982,Squid,"Squid, market",35953254.0,3014499.0
1982,Crabs,"Crab, spider",16486.0,7922.0
1982,Roundfish,"Prickleback, monkeyface (eel)",,
1982,Sharks,"Shark, leopard",73645.0,33762.0
1982,Rockfish,"Rockfish, unspecified",18306620.0,5459105.0
1982,Skates & Rays,"Guitarfish, shovelnose",550.0,226.0
1982,Tunas,"Tuna, bluefin",5301255.0,2661836.0
1982,Roundfish,Butterfish (Pacific pompano),39448.0,43414.0
1982,Skates & Rays,"Skate, thornback",,
1982,Crabs,"Crab, Dungeness",6973644.0,7576709.0
1982,Roundfish,"Shad, American",,
1982,Other Chordates,Tunicates,,
1982,Roundfish,"Trout, rainbow (steelhead)",,
1982,Roundfish,"Scorpionfish, California",62237.0,47383.0
1982,Sea urchins,"Sea urchin, white",,
1982,Roundfish,Wahoo,10278.0,7656.0
1982,Roundfish,"Wrasse, rock",,
1982,Sharks,"Shark, sevengill",2038.0,1942.0
1982,Skates & Rays,"Ray, bat",,
1982,Sharks,"Shark, blue",58729.0,18516.0
1982,Skates & Rays,"Ray, Pacific electric",1113.0,3589.0
1982,Roundfish,"Kelpfish, giant",,
1982,Rockfish,"Rockfish, group rosefish",361583.0,56160.0
1982,Roundfish,"Surfperch, pile",,
1982,Roundfish,"Salmon, Chinook",7357989.0,18574186.0
1982,Sharks,"Shark, thresher",2397125.0,1858828.0
1982,Flatfish,"Sole, sand",327833.0,146330.0
1982,Bivalves,"Oyster, european flat",,
1982,Roundfish,"Sunfish, ocean",,
1982,Abalone,"Abalone, red",430902.0,844470.0
1982,Crabs,"Crab, sand",,
1983,Rockfish,"Rockfish, bocaccio",1901795.0,451905.0
1983,Skates & Rays,"Ray, unspecified",,
1983,Roundfish,"Surfperch, walleye",,
1983,Abalone,Abalone,55.0,134.0
1983,Flatfish,Turbot,46800.0,10464.0
1983,Roundfish,Trawled fish for animal food,,
1983,Sea urchins,"Sea urchin, red",17747812.0,3746398.0
1983,Rockfish,"Rockfish, black",30895.0,6588.0
1983,Tunas,"Tuna, yellowfin",122885355.0,57001675.0
1983,Shrimp/prawns,"Shrimp, red rock",241.0,2535.0
1983,Roundfish,Sargo,,
1983,Shrimp/prawns,"Prawn, ridgeback",153761.0,135750.0
1983,Rockfish,"Rockfish, copper",,
1983,Flatfish,"Sole, rex",1410755.0,456150.0
1983,Sharks,"Shark, white",634.0,371.0
1983,Roundfish,"Mullet, striped",43134.0,26114.0
1983,Roundfish,"Blackfish, Sacramento",,
1983,Roundfish,"Mudsucker, longjaw",,
1983,Roundfish,"Shad, threadfin",,
1983,Roundfish,"Surfperch, black",13759.0,1686.0
1983,Rockfish,"Rockfish, greenspotted",7692.0,3080.0
1983,Flatfish,"Sole, sand",238838.0,122132.0
1983,Flatfish,"Halibut, California",1130363.0,1611535.0
1983,Shrimp/prawns,"Shrimp, brine",,
1983,Roundfish,Thornyheads,3732108.0,807916.0
1983,Roundfish,"Smelt, surf",32800.0,10603.0
1983,Lobster,"Lobster, California spiny",524580.0,1918300.0
1983,Sharks,"Shark, Pacific angel",360291.0,102758.0
1983,Roundfish,Carp,2154.0,1282.0
1983,Rockfish,"Rockfish, greenstriped",,
1983,Freshwater species,"Clam, freshwater",282322.0,153856.0
1983,Crabs,"Crab, king",978.0,701.0
1983,Flatfish,"Sole, English",2607594.0,773933.0
1983,Roundfish,"Croaker, unspecified",,
1983,Rockfish,"Rockfish, yelloweye",1986.0,468.0
1983,Roundfish,"Sheephead, California",12620.0,5317.0
1983,Rockfish,"Rockfish, copper (whitebelly)",6458.0,3017.0
1983,Roundfish,Grouper,42313.0,12297.0
1983,Roundfish,"Bass, rock",,
1983,Other Invertebrates,"Invertebrates, colonial",1015.0,1924.0
1983,Rockfish,"Rockfish, splitnose",,
1983,Sharks,"Shark, leopard",103381.0,41072.0
1983,Sharks,"Shark, thresher",1726621.0,1354302.0
1983,Roundfish,"Whitefish, ocean",2243.0,636.0
1983,Crabs,"Crab, shore",,
1983,Roundfish,Silversides,35018.0,6383.0
1983,Algae,"Algae, marine",,
1983,Roundfish,"Surfperch, shiner",,
1983,Roundfish,"Sunfish, ocean",,
1983,Flatfish,"Sole, Dover",18913879.0,3759340.0
1983,Roundfish,Eel,354.0,232.0
1983,Rockfish,"Rockfish, group bolina",81908.0,36476.0
1983,Bivalves,"Scallop, rock",,
1983,Skates & Rays,"Ray, bat",5548.0,5462.0
1983,Bivalves,"Clam, purple",,
1983,Flatfish,"Sole, butter",5979.0,1238.0
1983,Roundfish,"Anchovy, northern",9759200.0,398918.0
1983,Kelp,"Kelp, giant",,
1983,Roundfish,"Surfperch, rainbow",,
1983,Skates & Rays,Stingray,,
1983,Sea cucumbers,"Sea cucumber, unspecified",163495.0,22046.0
1983,Roundfish,"Ratfish, spotted",,
1983,Roundfish,"Surfperch, white",,
1983,Roundfish,Wahoo,18320.0,10305.0
1983,Freshwater species,"Snail, freshwater",,
1983,Crabs,"Crab, tanner",,
1983,Freshwater species,"Crayfish, unspecified",44287.0,21596.0
1983,Roundfish,"Shad, American",590.0,742.0
1983,Rockfish,"Rockfish, brown",104538.0,30298.0
1983,Flatfish,"Sole, rock",10539.0,2496.0
1983,Flatfish,"Sole, unspecified",7190.0,3343.0
1983,Roundfish,Halfmoon,819.0,611.0
1983,Roundfish,Opaleye,5357.0,3263.0
1983,Rockfish,"Rockfish, canary",,
1983,Flatfish,"Sanddab, Pacific",,
1983,Skates & Rays,"Guitarfish, shovelnose",1752.0,862.0
1983,Sharks,"Shark, shortfin mako",330245.0,222658.0
1983,Flatfish,"Sole, petrale",1287243.0,792892.0
1983,Tunas,"Tuna, skipjack",99196795.0,35505850.0
1983,Roundfish,"Scorpionfish, California",31750.0,21524.0
1983,Other Snails,"Snails, moon",,
1983,Crabs,"Crab, rock unspecified",1397035.0,1131459.0
1983,Roundfish,Lingcod,1976707.0,463897.0
1983,Roundfish,"Surfperch, redtail",52299.0,36758.0
1983,Skates & Rays,"Skate, big",,
1983,Roundfish,"Midshipman, plainfin",,
1983,Sharks,"Shark, brown smoothhound",14102.0,5718.0
1983,Roundfish,Triggerfish,,
1983,Roundfish,"Bass, kelp",,
1983,Billfishes,Swordfish,2675188.0,6300708.0
1983,Roundfish,"Trawled fish, unspecified",9188.0,1866.0
1983,Other Invertebrates,Sponges,,
1983,Roundfish,Grenadier,169370.0,16092.0
1983,Roundfish,"Sculpin, staghorn",,
1983,Rockfish,"Rockfish, group gopher",,
1983,Skates & Rays,"Skate, unspecified",183717.0,38965.0
1983,Roundfish,Salmon,32229.0,75525.0
1983,Roundfish,Flyingfish,,
1983,Flatfish,Sanddab,565741.0,171568.0
1983,Abalone,"Abalone, green",56910.0,170889.0
1983,Roundfish,Jacksmelt,52845.0,8921.0
1983,Other Invertebrates,"Worms, marine",,
1983,Sharks,"Shark, bigeye thresher",124552.0,81566.0
1983,Roundfish,"Smelt, whitebait",202038.0,48580.0
1983,Roundfish,"Mackerel, jack",21669590.0,1597923.0
1983,Roundfish,Blacksmith,,
1983,Other Invertebrates,Barnacle,,
1983,Hagfishes,Hagfishes,,
1983,Sharks,"Shark, unspecified",185360.0,164664.0
1983,Abalone,"Abalone, threaded",,
1983,Abalone,"Abalone, flat",,
1983,Rockfish,"Rockfish, blue",56278.0,14900.0
1983,Roundfish,"Herring, Pacific",17690600.0,12489920.0
1983,Roundfish,"Surfperch, dwarf",,
1983,Roundfish,"Eel, wolf (wolf-eel)",285.0,39.0
1983,Shrimp/prawns,"Shrimp, ghost",22306.0,25604.0
1983,Shrimp/prawns,"Shrimp, ocean (pink)",1151454.0,816733.0
1983,Shrimp/prawns,"Shrimp, coonstriped",,
1983,Rockfish,"Rockfish, cowcod",92924.0,58423.0
1983,Other Invertebrates,"Crustacean, unspecified",358.0,169.0
1983,Roundfish,"Salmon, pink",,
1983,Freshwater species,"Frog, bull",,
1983,Roundfish,Queenfish,4343.0,512.0
1983,Squid,"Squid, market",4020348.0,581319.0
1983,Sharks,"Shark, dusky",,
1983,Sea urchins,"Sea urchin, white",,
1983,Roundfish,"Bass, barred sand",,
1983,Sharks,"Sharks, cow",1258.0,1304.0
1983,Roundfish,"Bass, giant sea",3734.0,4124.0
1983,Roundfish,"Bonito, Pacific",8154417.0,1378076.0
1983,Roundfish,Butterfish (Pacific pompano),54988.0,38692.0
1983,Roundfish,"Kelpfish, giant",,
1983,Tunas,"Tuna, albacore",16545365.0,9373363.0
1983,Roundfish,"Salmon, coho",265700.0,309147.0
1983,Rockfish,"Rockfish, blackgill",28979.0,7246.0
1983,Roundfish,"Smelt, night",,
1983,Rockfish,"Rockfish, China",16076.0,7787.0
1983,Roundfish,"Sardine, Pacific",1384.0,175.0
1983,Rockfish,"Rockfish, shortbelly",,
1983,Rockfish,"Rockfish, gopher",68236.0,60651.0
1983,Roundfish,Cabezon,23583.0,3889.0
1983,Sharks,"Shark, spiny dogfish",54704.0,7906.0
1983,Abalone,"Abalone, pinto",,
1983,Sharks,"Shark, sixgill",,
1983,Rockfish,"Rockfish, group red",2203793.0,717681.0
1983,Roundfish,"Whiting, Pacific",2160903.0,161062.0
1983,Rockfish,"Rockfish, rosy",,
1983,Roundfish,"Goby, bluebanded",,
1983,Rockfish,"Rockfish, widow",7679787.0,1391365.0
1983,Roundfish,Sablefish,14613390.0,3370519.0
1983,Rockfish,"Rockfish, group deepwater reds",,
1983,Flatfish,"Flounder, arrowtooth",54405.0,6038.0
1983,Roundfish,"Surfperch, barred",4498.0,4398.0
1983,Sharks,"Shark, sevengill",1733.0,1130.0
1983,Sharks,"Shark, salmon",,
1983,Rockfish,"Rockfish, bank",,
1983,Tunas,"Tuna, skipjack, black",,
1983,Freshwater species,Frog,,
1983,Abalone,"Abalone, white",482.0,1446.0
1983,Tunas,"Tuna, unspecified",122376.0,91570.0
1983,Roundfish,"Greenling, kelp",316.0,57.0
1983,Shrimp/prawns,"Shrimp, bay",153600.0,173456.0
1983,Sharks,"Shark, smooth hammerhead",44550.0,20229.0
1983,Rockfish,"Rockfish, starry",,
1983,Sharks,"Shark, gray smoothhound",1054.0,344.0
1983,Roundfish,"Fish, unspecified",343130.0,91118.0
1983,Rockfish,"Rockfish, group rosefish",1077155.0,165063.0
1983,Roundfish,"Smelts, true",49171.0,6663.0
1983,Other Mollusks,"Octopus, unspecified",34795.0,18421.0
1983,Other Chordates,Tunicates,,
1983,Roundfish,"Barracuda, California",21246.0,16987.0
1983,Shrimp/prawns,"Prawn, spot",109082.0,407246.0
1983,Sharks,"Shark, blue",14453.0,4080.0
1983,Roundfish,"Mackerel, unspecified",52158800.0,4478184.0
1983,Roundfish,"Croaker, white",783139.0,201614.0
1983,Roundfish,"Salmon, Chinook",2113642.0,4129716.0
1983,Other Snails,"Whelk, Kellet's",1265.0,353.0
1983,Roundfish,Yellowtail,171932.0,88452.0
1983,Roundfish,Opah,179908.0,47673.0
1983,Roundfish,"Seabass, white",77912.0,141085.0
1983,Crabs,"Crab, spider",47102.0,19716.0
1983,Rockfish,"Rockfish, unspecified",18283245.0,4914576.0
1983,Abalone,"Abalone, pink",67239.0,166158.0
1983,Other Invertebrates,Sea slug,2730.0,12822.0
1983,Tunas,"Tuna, bigeye",47123.0,43548.0
1983,Other Snails,"Snail, sea",35883.0,18430.0
1983,Other Invertebrates,Sea stars,34350.0,5498.0
1983,Roundfish,Bonefish,,
1983,Other Invertebrates,Sea hare,,
1983,Roundfish,Dolphin (fish),1299.0,678.0
1983,Crabs,"Crab, Dungeness",5301799.0,7985924.0
1983,Flatfish,"Flounder, unspecified",414235.0,119341.0
1983,Flatfish,"Flounder, starry",104052.0,31028.0
1983,Other Invertebrates,"Echinoderm, unspecified",,
1983,Flatfish,"Sanddab, speckled",,
1983,Rockfish,"Rockfish, kelp",,
1983,Rockfish,"Rockfish, group small",86560.0,19676.0
1983,Shrimp/prawns,"Shrimp, unspecified",15443.0,68316.0
1983,Roundfish,"Eel, California moray",,
1983,Sharks,"Shark, horn",485.0,368.0
1983,Bivalves,"Oyster, giant Pacific",,
1983,Rockfish,"Rockfish, group bocaccio/chili",7922558.0,1632750.0
1983,Freshwater species,"Crayfish, signal",30586.0,14171.0
1983,Rockfish,"Rockfish, Pacific ocean perch",115832.0,24428.0
1983,Bivalves,Mussel,,
1983,Rockfish,"Rockfish, yellowtail",483984.0,108950.0
1983,Roundfish,"Mackerel, Pacific",39268016.0,3182845.0
1983,Flatfish,"Sole, fantail",10213.0,3673.0
1983,Other Snails,"Limpet, unspecified",,
1983,Abalone,"Abalone, red",230973.0,590653.0
1983,Skates & Rays,"Ray, Pacific electric",854.0,8370.0
1983,Rockfish,"Rockfish, olive",3636.0,1961.0
1983,Sharks,"Shark, pelagic thresher",11070.0,8449.0
1983,Sharks,"Shark, soupfin",177740.0,99198.0
1983,Rockfish,"Rockfish, vermilion",5305.0,2804.0
1983,Crabs,"Crab, sand",,
1983,Tunas,"Tuna, bluefin",1682296.0,1027366.0
1983,Roundfish,"Surfperch, unspecified",140651.0,126972.0
1983,Abalone,"Abalone, black",484366.0,588726.0
1983,Rockfish,"Rockfish, chilipepper",17277.0,5713.0
1984,Other Invertebrates,Sponges,60.0,208.0
1984,Rockfish,"Rockfish, Pacific ocean perch",31084.0,6688.0
1984,Rockfish,"Rockfish, grass",,
1984,Roundfish,Sargo,,
1984,Roundfish,"Shad, American",509.0,74.0
1984,Other Snails,"Snail, bubble",,
1984,Roundfish,Opaleye,4041.0,2909.0
1984,Roundfish,"Greenling, kelp",158.0,64.0
1984,Other Invertebrates,Sea hare,4846.0,39668.0
1984,Other Invertebrates,Sea stars,314.0,190.0
1984,Sharks,"Shark, smooth hammerhead",6831.0,3191.0
1984,Skates & Rays,"Ray, unspecified",,
1984,Skates & Rays,"Guitarfish, shovelnose",13683.0,5014.0
1984,Rockfish,"Rockfish, chilipepper",25469.0,7058.0
1984,Crabs,"Crab, shore",,
1984,Roundfish,"Fish, unspecified",158199.0,66614.0
1984,Roundfish,"Bass, rock",,
1984,Roundfish,"Barracuda, California",28652.0,25337.0
1984,Roundfish,"Sunfish, ocean",,
1984,Tunas,"Tuna, albacore",26127088.0,15671974.0
1984,Roundfish,Trawled fish for animal food,,
1984,Sea urchins,"Sea urchin, red",15056238.0,3537522.0
1984,Rockfish,"Rockfish, yellowtail",181236.0,45034.0
1984,Roundfish,"Goby, bluebanded",,
1984,Sharks,"Shark, sevengill",282.0,94.0
1984,Rockfish,"Rockfish, group bocaccio/chili",7196625.0,1836797.0
1984,Rockfish,"Rockfish, bocaccio",1007684.0,213399.0
1984,Freshwater species,"Crayfish, signal",,
1984,Sharks,"Shark, brown smoothhound",8091.0,2606.0
1984,Roundfish,Triggerfish,,
1984,Lobster,"Lobster, California spiny",444608.0,1694521.0
1984,Tunas,"Tuna, bluefin",1400994.0,864355.0
1984,Roundfish,"Bass, kelp",,
1984,Flatfish,"Sole, butter",4133.0,1166.0
1984,Roundfish,"Trout, rainbow (steelhead)",,
1984,Roundfish,Carp,,
1984,Flatfish,"Halibut, unspecified",1696.0,2810.0
1984,Rockfish,"Rockfish, blackgill",37659.0,19015.0
1984,Roundfish,Butterfish (Pacific pompano),14781.0,13775.0
1984,Crabs,"Crab, sand",,
1984,Roundfish,"Surfperch, unspecified",131137.0,107160.0
1984,Roundfish,"Smelt, surf",20398.0,8986.0
1984,Other Invertebrates,"Echinoderm, unspecified",,
1984,Rockfish,"Rockfish, canary",,
1984,Sharks,"Shark, thresher",1659064.0,1564405.0
1984,Skates & Rays,"Skate, unspecified",116201.0,25583.0
1984,Flatfish,"Sole, rock",11923.0,3598.0
1984,Rockfish,"Rockfish, group rosefish",1343759.0,232681.0
1984,Roundfish,"Surfperch, black",137.0,81.0
1984,Roundfish,"Surfperch, redtail",46985.0,31436.0
1984,Hagfishes,Hagfishes,,
1984,Roundfish,Louvar,18008.0,13894.0
1984,Flatfish,"Flounder, unspecified",105131.0,37626.0
1984,Flatfish,"Sole, Dover",21563450.0,3733655.0
1984,Billfishes,"Marlin, striped",,
1984,Shrimp/prawns,"Shrimp, coonstriped",6803.0,6737.0
1984,Skates & Rays,"Skate, big",,
1984,Roundfish,"Scorpionfish, California",25401.0,22037.0
1984,Other Invertebrates,"Crustacean, unspecified",2233.0,545.0
1984,Flatfish,"Sole, unspecified",20123.0,5703.0
1984,Roundfish,"Anchovy, northern",6368620.0,348420.0
1984,Other Invertebrates,"Worms, marine",,
1984,Roundfish,"Bonito, Pacific",6179683.0,667203.0
1984,Sharks,"Shark, white",6102.0,5830.0
1984,Crabs,"Crab, Dungeness",5340031.0,8167828.0
1984,Sharks,"Shark, blacktip",,
1984,Sharks,"Shark, sixgill",,
1984,Crabs,"Crab, box",659.0,446.0
1984,Tunas,"Tuna, unspecified",2236472.0,17023.0
1984,Abalone,"Abalone, green",31946.0,120713.0
1984,Flatfish,Sanddab,553153.0,193753.0
1984,Roundfish,"Sardine, Pacific",2608.0,880.0
1984,Roundfish,Jacksmelt,10981.0,2403.0
1984,Sharks,"Shark, bigeye thresher",74405.0,42880.0
1984,Rockfish,"Rockfish, group bolina",84585.0,45543.0
1984,Other Invertebrates,Barnacle,,
1984,Rockfish,"Rockfish, group gopher",26103.0,26484.0
1984,Rockfish,"Rockfish, blue",30704.0,7660.0
1984,Roundfish,"Croaker, unspecified",,
1984,Crabs,"Crab, king",120.0,119.0
1984,Shrimp/prawns,"Shrimp, red rock",,
1984,Roundfish,"Bass, giant sea",11112.0,14892.0
1984,Sea cucumbers,"Sea cucumber, unspecified",52354.0,7506.0
1984,Roundfish,"Midshipman, plainfin",,
1984,Roundfish,Lingcod,2095383.0,494067.0
1984,Roundfish,Halfmoon,,
1984,Other Snails,"Whelk, Kellet's",8032.0,2205.0
1984,Other Invertebrates,"Spiders, sea",,
1984,Roundfish,Grouper,,
1984,Tunas,"Tuna, skipjack",68896981.0,23365147.0
1984,Rockfish,"Rockfish, widow",5928425.0,1283710.0
1984,Rockfish,"Rockfish, China",21638.0,10413.0
1984,Roundfish,"Smelt, whitebait",287276.0,83855.0
1984,Roundfish,Silversides,38900.0,5064.0
1984,Sharks,"Shark, spiny dogfish",17181.0,14040.0
1984,Flatfish,"Sole, English",2098948.0,652909.0
1984,Algae,"Algae, marine",349.0,878.0
1984,Flatfish,"Flounder, arrowtooth",71409.0,7799.0
1984,Shrimp/prawns,"Prawn, ridgeback",591046.0,331616.0
1984,Freshwater species,"Frog, bull",,
1984,Roundfish,"Eel, wolf (wolf-eel)",1094.0,212.0
1984,Kelp,"Kelp, giant",,
1984,Roundfish,"Surfperch, barred",,
1984,Abalone,"Abalone, threaded",,
1984,Roundfish,"Surfperch, rainbow",,
1984,Shrimp/prawns,"Shrimp, ghost",,
1984,Other Invertebrates,"Invertebrates, colonial",1919.0,2405.0
1984,Rockfish,"Rockfish, shortbelly",5001.0,33.0
1984,Roundfish,Wahoo,16068.0,9673.0
1984,Other Invertebrates,Sea slug,1555.0,13725.0
1984,Roundfish,"Mackerel, jack",20169398.0,1312438.0
1984,Squid,"Squid, market",1243456.0,239724.0
1984,Abalone,"Abalone, black",436359.0,783083.0
1984,Roundfish,Flyingfish,,
1984,Roundfish,"Herring, Pacific",8482073.0,1589079.0
1984,Shrimp/prawns,"Prawn, spot",50451.0,211029.0
1984,Flatfish,"Sole, sand",142819.0,77260.0
1984,Flatfish,"Sole, petrale",1301895.0,815546.0
1984,Roundfish,"Mackerel, unspecified",39767305.0,3095210.0
1984,Freshwater species,"Clam, freshwater",,
1984,Roundfish,"Salmon, Chinook",2602210.0,7015059.0
1984,Roundfish,Grenadier,82653.0,7260.0
1984,Skates & Rays,"Ray, bat",,
1984,Sharks,"Shark, soupfin",278472.0,204950.0
1984,Skates & Rays,"Ray, Pacific electric",927.0,12343.0
1984,Roundfish,"Salmon, coho",347012.0,689131.0
1984,Sharks,"Shark, swell",,
1984,Billfishes,Swordfish,4393254.0,9998852.0
1984,Crabs,"Crab, rock unspecified",1559570.0,1246562.0
1984,Rockfish,"Rockfish, brown",83490.0,19276.0
1984,Rockfish,"Rockfish, bank",100624.0,18932.0
1984,Rockfish,"Rockfish, unspecified",18182564.0,4825464.0
1984,Roundfish,"Mudsucker, longjaw",,
1984,Roundfish,"Mullet, striped",24964.0,17450.0
1984,Crabs,"Crab, spider",56328.0,23746.0
1984,Other Snails,"Snail, sea",32950.0,13257.0
1984,Roundfish,Salmon,30718.0,52372.0
1984,Sea urchins,"Sea urchin, purple",,
1984,Shrimp/prawns,"Shrimp, ocean (pink)",1657564.0,689125.0
1984,Sharks,"Shark, horn",613.0,934.0
1984,Roundfish,"Croaker, white",1491473.0,296232.0
1984,Roundfish,Queenfish,7011.0,568.0
1984,Roundfish,"Surfperch, white",,
1984,Sharks,"Sharks, cow",1333.0,759.0
1984,Freshwater species,"Crayfish, unspecified",194880.0,159974.0
1984,Sharks,"Shark, pelagic thresher",11599.0,6923.0
1984,Rockfish,"Rockfish, yelloweye",659.0,235.0
1984,Roundfish,Eel,172.0,62.0
1984,Skates & Rays,"Skate, thornback",,
1984,Rockfish,"Rockfish, olive",476.0,199.0
1984,Sharks,"Shark, shortfin mako",242815.0,180936.0
1984,Roundfish,"Shad, threadfin",,
1984,Roundfish,"Blackfish, Sacramento",,
1984,Sea urchins,"Sea urchin, white",,
1984,Roundfish,"Surfperch, rubberlip",,
1984,Roundfish,"Smelts, true",195286.0,28632.0
1984,Sharks,"Shark, leopard",69268.0,36541.0
1984,Abalone,"Abalone, red",299477.0,1024619.0
1984,Roundfish,"Surfperch, pile",,
1984,Sharks,"Shark, gray smoothhound",6846.0,3848.0
1984,Rockfish,"Rockfish, group small",356287.0,90455.0
1984,Flatfish,"Halibut, California",1107019.0,1855602.0
1984,Billfishes,Sailfish,,
1984,Roundfish,"Cod, Pacific",4327.0,1002.0
1984,Roundfish,"Tomcod, Pacific",,
1984,Sharks,"Shark, Pacific angel",633250.0,229645.0
1984,Sharks,"Shark, unspecified",181028.0,137429.0
1984,Roundfish,"Mackerel, Pacific",57413667.0,4899030.0
1984,Rockfish,"Rockfish, speckled",,
1984,Squid,"Squid, jumbo",,
1984,Flatfish,Turbot,23050.0,6350.0
1984,Roundfish,"Sheephead, California",25085.0,23245.0
1984,Rockfish,"Rockfish, black",18854.0,3952.0
1984,Other Chordates,Tunicates,997.0,2718.0
1984,Other Snails,"Limpet, unspecified",1762.0,1457.0
1984,Roundfish,"Cabrilla, spotted",,
1984,Rockfish,"Rockfish, vermilion",,
1984,Sharks,"Shark, blue",3940.0,2266.0
1984,Roundfish,Thornyheads,4670270.0,895550.0
1984,Roundfish,"Eel, California moray",,
1984,Abalone,"Abalone, pink",57128.0,191658.0
1984,Rockfish,"Rockfish, copper (whitebelly)",2625.0,892.0
1984,Rockfish,"Rockfish, gopher",19873.0,18512.0
1984,Bivalves,Mussel,31527.0,17866.0
